Jurisdiction ID,Jurisdiction,Population,Murder Offenses,Murder Clearances,Murder Value_Stolen,NgMansl Offenses,NgMansl Clearances,Rape Value_Stolen,Rape Committed Offenses,Rape Committed Clearances,Rape Attempted Offenses,Rape Attempted Clearances,Robbery Highway Offenses,Robbery Highway Value_Stolen,Robbery Commercial_House Offenses,Robbery Commercial_House Value_Stolen,Robbery Gas/Service_Station Offenses,Robbery Gas/Service_Station Value_Stolen,Robbery Chain_Store Offenses,Robbery Chain_Store Value_Stolen,Robbery Residence Offenses,Robbery Residence Value_Stolen,Robbery Bank Offenses,Robbery Bank Value_Stolen,Robbery Miscellaneous Offenses,Robbery Miscellaneous Value_Stolen,Robbery Firearm Offenses,Robbery Firearm Clearances,Robbery Knife_Cutting_Instrument Offenses,Robbery Knife_Cutting_Instrument Clearances,Robbery Other_Dangerous_Weapon Offenses,Robbery Other_Dangerous_Weapon Clearances,Robbery Hands_Fists_Feet_etc. Offenses,Robbery Hands_Fists_Feet_etc. Clearances,AgAsslt Firearm Offenses,AgAsslt Firearm Clearances,AgAsslt Knife_Cutting_Instrument Offenses,AgAsslt Knife_Cutting_Instrument Clearances,AgAsslt Other_Dangerous_Weapon Offenses,AgAsslt Other_Dangerous_Weapon Clearances,AgAsslt Hands_Fists_Feet_etc. Offenses,AgAsslt Hands_Fists_Feet_etc. Clearances,Burglary Residence_Night Offenses,Burglary Residence_Night Value_Stolen,Burglary Residence_Day Offenses,Burglary Residence_Day Value_Stolen,Burglary Residence_Unknown Offenses,Burglary Residence_Unknown Value_Stolen,Burglary Non-residence_Night Offenses,Burglary Non-residence_Night Value_Stolen,Burglary Non-residence_Day Offenses,Burglary Non-residence_Day Value_Stolen,Burglary Non-residence_Unknown Offenses,Burglary Non-residence_Unknown Value_Stolen,Burglary Forcible_Entry Offenses,Burglary Forcible_Entry Clearances,Burglary Unlawful_Entry-No_Force Offenses,Burglary Unlawful_Entry-No_Force Clearances,Burglary Attempted_Forcible_Entry Offenses,Burglary Attempted_Forcible_Entry Clearances,Larceny Pocket-picking Offenses,Larceny Pocket-picking Value_Stolen,Larceny Purse-snatching Offenses,Larceny Purse-snatching Value_Stolen,Larceny Shoplifting Offenses,Larceny Shoplifting Value_Stolen,Larceny From_Motor_Vehicles Offenses,Larceny From_Motor_Vehicles Value_Stolen,Larceny MV_Parts_&_Accessories Offenses,Larceny MV_Parts_&_Accessories Value_Stolen,Larceny Bicycles Offenses,Larceny Bicycles Value_Stolen,Larceny From_Buildings Offenses,Larceny From_Buildings Value_Stolen,Larceny Coin-operated_Machines Offenses,Larceny Coin-operated_Machines Value_Stolen,Larceny All_Other Offenses,Larceny All_Other Value_Stolen,Larceny $200_and_Over Offenses,Larceny $200_and_Over Value_Stolen,Larceny $50_to_$200 Offenses,Larceny $50_to_$200 Value_Stolen,Larceny Under_$50 Offenses,Larceny Under_$50 Value_Stolen,Larceny Clearances,MVTheft Auto Offenses,MVTheft Auto Clearances,MVTheft Trucks_&_Buses Offenses,MVTheft Trucks_&_Buses Clearances,MVTheft Other_Vehicles Offenses,MVTheft Other_Vehicles Clearances,MVTheft Value_Stolen,Arson Structural Offenses,Arson Structural Clearances,Arson Structural Value_Damaged,Arson Mobile Offenses,Arson Mobile Clearances,Arson Mobile Value_Damaged,Arson Other Offenses,Arson Other Clearances,Arson Other Value_Damaged,SmAsslt Offenses,SmAsslt Clearances,Total_Value_Recovered,Murder Weapon Firearm,Murder Weapon Handgun,Murder Weapon Rifle,Murder Weapon Shotgun,Murder Weapon Other_gun,Murder Weapon Knife,Murder Weapon Blunt_Object,Murder Weapon Motor_Vehicle,Murder Weapon Personal_Weap,Murder Weapon Poison,Murder Weapon Explosives,Murder Weapon Fire,Murder Weapon Narcotics,Murder Weapon Asphyxiation,Murder Weapon Other,Murder Weapon Unknown,"Murder Relationship Spouse, Female","Murder Relationship Spouse, Male","Murder Relationship Live-In, Female","Murder Relationship Live-In, Male","Murder Relationship Ex-Live-In, Female","Murder Relationship Ex-Live-In, Male","Murder Relationship Co-Procreator, Female","Murder Relationship Co-Procreator, Male","Murder Relationship Parent, Female","Murder Relationship Parent, Male","Murder Relationship Child, Female","Murder Relationship Child, Male","Murder Relationship Sibling, Female","Murder Relationship Sibling, Male","Murder Relationship Grandparent, Female","Murder Relationship Grandparent, Male","Murder Relationship Grandchild, Female","Murder Relationship Grandchild, Male","Murder Relationship In-law, Female","Murder Relationship In-law, Male","Murder Relationship Stepparent, Female","Murder Relationship Stepparent, Male","Murder Relationship Stepchild, Female","Murder Relationship Stepchild, Male","Murder Relationship Other_Family, Female","Murder Relationship Other_Family, Male","Murder Relationship Neighbor, Female","Murder Relationship Neighbor, Male","Murder Relationship Acquaintance, Female","Murder Relationship Acquaintance, Male","Murder Relationship Boy/Girlfriend, Female","Murder Relationship Boy/Girlfriend, Male","Murder Relationship Babysittee, Female","Murder Relationship Babysittee, Male","Murder Relationship Child_of_Partner, Female","Murder Relationship Child_of_Partner, Male","Murder Relationship Ex-spouse, Female","Murder Relationship Ex-spouse, Male","Murder Relationship Employee, Female","Murder Relationship Employee, Male","Murder Relationship Employer, Female","Murder Relationship Employer, Male","Murder Relationship Friend, Female","Murder Relationship Friend, Male","Murder Relationship Same_Sex_Relat, Female","Murder Relationship Same_Sex_Relat, Male","Murder Relationship Oth_Known_Pers, Female","Murder Relationship Oth_Known_Pers, Male","Murder Relationship Stranger, Female","Murder Relationship Stranger, Male","Murder Relationship Unknown, Female","Murder Relationship Unknown, Male",Murder Circumstance Argument,Murder Circumstance LEOKA,Murder Circumstance Drug_Dealing,Murder Circumstance Gangland,Murder Circumstance Juvenile_Gang,Murder Circumstance Lovers_Quarrel,Murder Circumstance Mercy_Killing,Murder Circumstance Other_Felony,Murder Circumstance Other,Murder Circumstance Unknown,LEOKA Homicides,LEOKA Assault Offenses,LEOKA Assault Clearances,JurisdictionGEO
CTSP03100,Cornwall,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6295,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2784,0,0,4,30700,5,33484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cornwall, CT
(41.844248, -73.33229)"
CT0016500,Windsor Locks,12689,0,0,0,0,0,0,1,0,0,0,1,300,0,0,0,0,0,0,2,490,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,13,24606,0,0,0,0,3,54,5,3,10,1,1,1,0,0,0,0,14,2352,55,12914,8,3876,2,500,39,94088,3,500,29,93197,69,203183,36,3596,45,648,14,21,4,0,0,1,1,311410,0,0,0,1,0,4000,0,0,0,143,127,123040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Windsor Locks, CT
(41.924953, -72.627177)"
CTSP13300,Sprague,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,0,6,4470,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,1,2000,0,0,1,368,0,0,8,9346,5,11318,4,396,1,0,1,1,1,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sprague, CT
(41.640692, -72.066224)"
CT0015200,Waterford,20179,0,0,0,0,0,0,8,4,1,0,0,0,4,2000,0,0,2,390,0,0,1,10934,1,1100,0,0,0,0,1,0,7,6,0,0,0,0,10,10,29,29,0,0,0,0,21,144992,0,0,0,0,9,8858,5,2,24,9,1,0,0,0,0,0,250,116028,23,19268,6,600,5,1566,17,40412,0,0,67,89628,188,251238,137,15484,43,780,254,12,3,1,0,1,1,121000,0,0,0,0,0,0,0,0,0,102,98,88570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Waterford, CT
(41.342158, -72.125831)"
CTSP07800,Mansfield,21833,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,2969,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,2,1,9,17670,11,8597,0,0,0,0,3,4615,0,0,10,2,13,2,0,0,0,0,0,0,27,6965,4,1991,3,4500,1,300,7,4269,0,0,63,68736,55,82638,34,3752,16,371,57,2,1,3,0,3,1,13225,0,0,0,1,0,6200,0,0,0,36,26,25774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mansfield, CT
(41.765926, -72.233779)"
CTSP04000,East Granby,4999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,481,4,3537,0,0,3,12394,2,12316,0,0,4,1,6,0,0,0,0,0,0,0,0,0,3,536,7,842,0,0,5,3041,0,0,15,12484,13,16126,8,702,9,75,3,4,0,0,0,0,0,108050,0,0,0,0,0,0,0,0,0,8,3,3532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Granby, CT
(41.943168, -72.72611)"
CT0008500,Monroe,20276,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2200,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,6,11422,17,38282,0,0,4,9193,2,1500,0,0,17,9,5,0,7,2,0,0,0,0,0,0,16,5939,2,3180,1,80,6,4025,0,0,61,154988,52,165600,22,2452,12,160,21,6,3,1,0,0,0,63340,0,0,0,0,0,0,0,0,0,24,18,56390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monroe, CT
(41.331612, -73.206797)"
CT0000400,Avon,16679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2577,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85981,4,14592,0,0,5,5068,2,1,0,0,12,1,1,0,1,0,1,100,0,0,58,24744,17,5746,6,8866,0,0,33,151092,0,0,16,14329,71,200642,32,3777,28,458,40,3,1,0,0,0,0,7906,0,0,0,0,0,0,0,0,0,26,12,21657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Avon, CT
(41.809641, -72.830547)"
CT0020000,State Capitol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,190,0,0,0,0,0,0,0,0,0,0,0,0,1,175,1,15,0,1,1,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"State Capitol, CT
(41.937941, -71.959706)"
CTSP06800,Kent,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30300,0,0,2,566,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,113,0,0,0,0,1,300,0,0,0,0,6,41981,3,42178,2,213,3,3,1,1,0,1,0,0,0,8500,0,0,0,0,0,0,0,0,0,14,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kent, CT
(41.724646, -73.477079)"
CT0015500,West Hartford,66997,0,0,0,0,0,0,2,1,0,0,10,4261,18,6321,0,0,3,1980,4,457,5,15492,6,3964,11,3,3,2,5,1,27,15,0,0,6,4,1,1,1,0,44,53849,56,482986,0,0,39,109828,17,95927,0,0,68,19,73,21,15,7,0,0,0,0,446,136522,349,126043,71,60253,56,17754,139,191504,0,0,147,150918,506,641012,350,37368,352,4614,301,97,22,6,1,6,1,725882,0,0,0,0,0,0,0,0,0,217,88,1193560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,"West Hartford, CT
(41.762008, -72.741807)"
CT0010700,Orange,13944,0,0,0,0,0,0,1,0,0,0,0,0,3,651,0,0,0,0,0,0,2,2155,1,205,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0,0,8,14705,34,93730,1,3640,4,3638,7,2627,0,0,36,3,16,1,2,1,1,499,1,225,163,68111,79,50127,6,10150,0,0,52,68931,0,0,22,18765,181,206647,84,9273,59,888,105,8,1,3,1,2,0,134750,0,0,0,0,0,0,0,0,0,24,22,145677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Orange, CT
(41.282731, -73.028426)"
CT0013900,Suffield,14279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,7375,11,19721,0,0,2,0,8,4446,0,0,12,0,9,1,3,0,0,0,0,0,4,1117,22,6042,0,0,0,0,11,5249,0,0,30,138968,42,150038,13,1282,12,56,9,6,0,1,0,1,0,153704,0,0,0,0,0,0,0,0,0,38,24,85643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffield, CT
(41.983549, -72.663124)"
CTSP06500,Hartland,2121,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1995,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8177,5,8177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hartland, CT
(41.991104, -72.997217)"
CTSP01300,Bozrah,2484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5965,0,0,0,0,2,4375,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,1,500,0,0,0,0,0,0,5,13433,5,13932,0,0,1,1,1,2,0,0,0,0,0,39000,0,0,0,0,0,0,0,0,0,1,0,40300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bozrah, CT
(41.544947, -72.175639)"
CTDI00300,Mohegan Tribal PD,0,0,0,0,0,0,0,2,2,0,0,2,203,2,35000,0,0,0,0,0,0,0,0,4,3755,0,0,0,0,0,0,8,5,0,0,2,1,4,2,8,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,111,0,0,15,7258,23,19320,1,400,0,0,140,128377,17,18425,92,169236,202,334787,65,7582,22,758,113,3,1,1,0,0,0,21935,0,0,0,0,0,0,0,0,0,43,37,111104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Mohegan Tribal PD, CT
(41.471499, -71.956392)"
CT0004900,Enfield,47637,0,0,0,0,0,0,10,0,0,0,1,50,4,3622,2,582,6,5130,2,200,0,0,1,50,3,1,4,2,1,0,8,3,0,0,2,0,4,2,20,15,20,6901,19,25973,23,35837,30,24544,6,6130,27,61235,63,7,46,1,16,3,26,3662,13,3162,187,64204,131,257314,33,52068,20,5005,89,168698,9,2935,118,62246,318,590929,188,21230,120,7135,101,27,1,4,1,10,0,363749,1,1,6530,0,0,0,0,0,0,241,149,623074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Enfield, CT
(41.976501, -72.591985)"
CTSP01900,Brooklyn,7558,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,3,2389,12,30665,0,0,2,6200,7,4327,0,0,13,3,11,1,0,0,0,0,0,0,5,546,3,4050,3,2933,1,529,1,2810,0,0,56,24296,40,33480,11,1309,18,375,34,4,2,0,0,0,0,43250,0,0,0,0,0,0,0,0,0,24,20,47244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Brooklyn, CT
(41.788252, -71.949628)"
CT0006400,Hartford,128095,32,21,0,1,1,0,44,22,0,0,373,0,87,0,5,0,3,0,35,0,3,0,4,0,172,33,57,12,43,6,238,63,202,64,178,108,330,184,124,106,286,0,477,0,0,0,173,0,22,0,0,0,868,104,0,0,90,6,121,0,25,0,760,0,1229,0,662,0,75,0,632,0,6,0,103,0,1202,0,708,0,1703,0,564,847,61,0,0,50,3,0,17,2,191400,35,2,188352,3,0,1100,1385,734,0,22,3,0,1,0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,19,10,0,3,2,0,0,0,1,1,15,0,173,166,"Hartford, CT
(41.765775, -72.673356)"
CTSP00500,Barkhamsted,3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12657,3,5952,0,0,2,16356,0,0,0,0,4,1,3,1,0,0,0,0,0,0,0,0,1,1837,1,1,0,0,2,4049,0,0,6,9589,7,15206,2,269,1,1,3,1,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,9,7,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Barkhamsted, CT
(41.927066, -72.911918)"
CTSP12300,Scotland,1638,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,600,2,3105,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1830,2,1830,0,0,1,0,1,1,0,0,0,0,0,23000,0,0,0,1,0,4000,0,0,0,7,3,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scotland, CT
(41.6975, -72.119465)"
CT0006000,Guilford,22546,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,200,0,0,1,3360,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,5,4,7,10908,16,25301,0,0,2,536,3,4539,0,0,15,2,12,0,1,0,0,0,3,296,53,6545,25,7124,5,78,2,200,25,58304,0,0,63,195054,61,262726,40,3952,75,923,26,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,10,7,23355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Guilford, CT
(41.281228, -72.681651)"
CTSP14700,Voluntown,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6550,3,1120,0,0,1,800,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,55,0,0,0,0,0,0,0,0,5,8110,5,8110,1,55,0,0,1,0,0,0,0,1,0,3500,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Voluntown, CT
(41.573883, -71.862923)"
CT0015600,West Haven,55167,1,0,0,0,0,0,8,0,1,1,16,5579,1,218,3,4101,5,1050,7,1799,2,2428,8,361,12,0,3,3,14,2,13,5,2,2,7,4,17,10,8,1,37,229132,62,92940,0,0,20,10200,22,31859,0,0,76,4,56,4,9,2,1,180,0,0,179,28403,112,61327,67,48394,35,8553,58,39310,2,40,241,265208,291,428652,190,19782,214,2981,110,91,8,0,0,17,0,508213,1,0,0,1,0,4500,1,1,1,153,86,168389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"West Haven, CT
(41.272336, -72.949817)"
CT0008400,Milford,55111,0,0,0,0,0,0,1,0,0,0,4,1085,0,0,2,5479,0,0,1,553,3,0,16,18301,6,1,3,2,1,0,16,8,1,1,8,7,1,0,0,0,29,92419,41,124256,9,7967,19,36448,23,32530,6,16269,67,19,41,7,19,1,6,2149,0,0,499,183301,193,258238,60,117786,58,20539,38,18123,4,446,298,487108,580,1047131,306,36492,270,4067,427,40,2,5,0,20,2,717597,3,1,552001,0,0,0,2,0,505,107,83,308409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,"Milford, CT
(41.224276, -73.057564)"
CTSP14500,Union,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8600,0,0,0,0,0,0,1,800,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1366,2,1366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Union, CT
(41.99388, -72.155248)"
